id,level,source_page,section,entry_type,word,article,plural,word_type,verb_present,verb_past,verb_perfect,translation_en,translation_tr,translation_ru,translation_uk,translation_fa,translation_ar,difficulty,category_id,example_de
2876,B1,73,N,main,nicht,,,Other,,,,not,değil,не,не,نه,لا,1,21,Er hat nicht genug Zeit für alles.
2877,B1,73,N,main,nicht,,,Other,,,,not,değil,не,не,نه,لا,1,21,"Das ist nicht das, was ich erwartet habe."
2878,B1,73,H,main,haben,,,Verb,das,,,to have,sahip olmak,иметь,мати,داشتن,يملك,1,21,Sie haben viel Geld haben.
2879,B1,73,V,main,vorbeikomme,,,Other,,,,come by,uğramak,зайду / заеду,заходжу,می‌آیم,يمرّ,9,21,"Er kommt gerne vorbei, wenn er in der Nähe ist."
2880,B1,73,R,main,rechts,,,Other,,,,right (direction),sağa,направо / справа,праворуч,راست,يمين,4,21,Biegen Sie an der Ampel rechts ab.
2881,B1,73,G,main,gebrochen,,,Verb,,,,broken,kırılmış,сломанный,зламаний,شکسته,مكسور,8,21,Er hat sich den Arm gebrochen.
2882,B1,74,R,main,Reportage,die,-n,Noun,,,,report / documentary,röportaj / belgesel,репортаж / документальный материал,репортаж / документальний,گزارش / مستند,تقرير / وثائقي,8,13,Die Reportage über das Leben in der Arktis war sehr beeindruckend.
2883,B1,74,R,main,Reporter,der,-,Noun,,,,reporter (male),muhabir (erkek),репортёр (муж.),репортер (чол.),خبرنگار (مرد),مراسل,6,13,Der Reporter stellte dem Politiker schwierige Fragen.
2884,B1,74,R,main,Reporterin,die,-nen,Noun,,,,reporter (female),muhabir (kadın),репортёр (жен.),репортерка (жін.),خبرنگار (زن),مراسلة,8,13,Die Reporterin interviewte die Überlebenden des Unfalls.
2885,B1,74,R,main,reservieren,,,Verb,reserviert,reservierte,hat reserviert,to reserve,rezervasyon yapmak / ayırtmak,резервировать,резервувати / бронювати,رزرو کردن,يحجز,9,10,Er hat einen Tisch im Restaurant für Samstag reserviert.
2886,B1,74,R,main,Reservierung,die,-en,Noun,,,,reservation,rezervasyon,бронирование,резервація / бронювання,رزرو,حجز,10,10,Die Reservierung wurde online bestätigt.
2887,B1,74,R,main,Respekt,der,,Noun,,,,respect,saygı,уважение,повага,احترام,احترام,5,19,Er genießt großen Respekt bei seinen Kollegen.
2888,B1,74,R,main,Rest,der,-e,Noun,,,,rest / remainder,geri kalan / artık,остаток / остальное,решта / залишок,باقیمانده,بقية,2,1,Der Rest der Gruppe kam später an.
2889,B1,74,R,main,Restaurant,das,-s,Noun,,,,restaurant,restoran,ресторан,ресторан,رستوران,مطعم,8,5,Das Restaurant in der Altstadt hat ausgezeichnetes Essen.
2890,B1,74,R,main,retten,,,Verb,rettet,rettete,hat gerettet,to rescue / to save,kurtarmak,спасать,рятувати,نجات دادن,ينقذ,4,21,Der Feuerwehrmann rettete das Kind aus dem brennenden Haus.
2891,B1,74,R,main,Rezept,das,-e,Noun,,,,recipe / prescription,tarif / reçete,рецепт / медицинский рецепт,рецепт / рецептурний бланк,دستور پخت / نسخه پزشک,وصفة,4,4,Der Arzt schrieb ein Rezept für Antibiotika.
2892,B1,74,R,main,Rezeption,die,-,Noun,,,,reception / front desk,resepsiyon / danışma,ресепшен / стойка регистрации,рецепція / стійка адміністратора,پذیرش,استقبال,8,10,Bitte melden Sie sich an der Rezeption an.
2893,B1,74,E,main,-en,,,Other,,,,(word fragment),,(фрагмент слова),(фрагмент),(پاره کلمه),لاحقة,1,21,Verben haben im Infinitiv die Endung -en.
2894,B1,74,R,main,Richter,der,-,Noun,,,,judge (male),hâkim (erkek),судья (муж.),суддя (чол.),قاضی (مرد),قاضٍ,7,18,Der Richter verkündete das Urteil am Ende des Prozesses.
2895,B1,74,R,main,Richterin,die,-nen,Noun,,,,judge (female),hâkim (kadın),судья (жен.),суддя (жін.),قاضی (زن),قاضية,8,18,Die Richterin legte großen Wert auf Gerechtigkeit.
2896,B1,74,R,main,richtig,,,Other,,,,right / correct,doğru / haklı,правильный / верный,правильний / вірний,درست / صحیح,صحيح,3,13,Er macht alles richtig und ohne Fehler.
2897,B1,74,R,main,Richtung,die,-en,Noun,,,,direction,yön,направление,напрямок,جهت,اتجاه,6,11,In welcher Richtung liegt der Bahnhof?
2898,B1,74,R,main,riechen,,,Verb,riecht,roch,hat gerochen,to smell,koklamak / kokmak,пахнуть,нюхати / пахнути,بوییدن / بوی دادن,يشمّ,5,5,Er riecht die frischen Blumen sofort.
2899,B1,74,R,main,Ring,der,-edie,Noun,,,,ring,yüzük / halka,кольцо,кільце,انگشتر / حلقه,خاتم,2,7,Er schenkte ihr einen goldenen Ring zum Jubiläum.
2900,B1,74,R,main,rein,,,Other,,,,clean / pure / in,temiz / saf / içeri,чистый / внутрь,чистий / суто / в,تمیز / خالص / داخل,نقي / داخل,2,21,Das Wasser soll rein und ohne Chemikalien sein.
2901,B1,74,R,main,reinigen,,,Verb,reinigt,reinigte,hat gereinigt,to clean,temizlemek,чистить / убирать,чистити,تمیز کردن,ينظّف,6,6,Er reinigt regelmäßig seine Brille.
2902,B1,74,R,main,Reinigung,die,-en,Noun,,,,cleaning / dry cleaning,temizlik / kuru temizleme,чистка / химчистка,прибирання / хімчистка,نظافت / خشکشویی,تنظيف,8,6,Er bringt seinen Anzug zur Reinigung.
2903,B1,74,R,main,Reis,der,,Noun,,,,rice,pirinç,рис,рис,برنج,أرز,2,5,Er kocht Reis mit Gemüse als Beilage.
2904,B1,74,R,main,reisen,,,Verb,reist,reiste,ist gereist,to travel,seyahat etmek,путешествовать,подорожувати,سفر کردن,يسافر,4,10,Sie reist gerne nach Asien.
2905,B1,74,R,main,Reise,die,-n,Noun,,,,trip / journey,seyahat / yolculuk,поездка / путешествие,поїздка / подорож,سفر / مسافرت,رحلة,3,10,Die Reise nach Spanien war wunderschön.
2906,B1,74,R,main,Reisebüro,das,-s,Noun,,,,travel agency,seyahat acentesi,туристическое агентство,туристична агенція,آژانس مسافرتی,وكالة سفر,8,10,Er buchte die Reise beim Reisebüro in der Innenstadt.
2907,B1,74,R,main,reiten,,,Verb,reitet,ritt,ist geritten,to ride (horse),ata binmek,ездить верхом,їздити верхи,اسب سواری,يركب الخيل,4,15,Sie reitet jeden Morgen auf ihrem Pferd.
2908,B1,74,R,main,Reklame,die,-n,Noun,,,,advertisement,reklam,реклама,реклама / оголошення,آگهی / تبلیغ,إعلان,7,13,Die Reklame im Fernsehen war sehr kreativ.
2909,B1,74,R,main,Rekord,der,-erelativdie,Noun,,,,record,rekor,рекорд,рекорд,رکورد,رقم قياسي,7,15,Der Sportler hat einen neuen Rekord aufgestellt.
2910,B1,74,R,main,Rente,die,-n,Noun,,,,pension / retirement pay,emekli maaşı,пенсия,пенсія / пенсійні виплати,مستمری,معاش تقاعدي,3,8,Er bekommt eine monatliche Rente vom Staat.
2911,B1,74,I,main,in,,,Other,,,,in,içinde,в,в / у,در,في,1,21,Er arbeitet bei einem Unternehmen in der Innenstadt.
2912,B1,74,S,main,pensioniert,,,Other,,,,retired,emekli,на пенсии,на пенсії,بازنشسته,متقاعد,9,21,Sie ist seit zwei Jahren pensioniert.
2913,B1,74,R,main,Rentner,der,-,Noun,,,,retiree / pensioner (male),emekli (erkek),пенсионер (муж.),пенсіонер (чол.),بازنشسته (مرد),متقاعد,5,8,Der Rentner verbringt seinen Urlaub in Italien.
2914,B1,74,R,main,Rentnerin,die,-nen,Noun,,,,retiree / pensioner (female),emekli (kadın),пенсионерка (жен.),пенсіонерка (жін.),بازنشسته (زن),متقاعدة,8,8,Die Rentnerin engagiert sich als Ehrenamtliche im Verein.
2915,B1,74,R,main,reparieren,,,Verb,repariert,reparierte,hat repariert,to repair / to fix,tamir etmek / onarmak,ремонтировать / чинить,ремонтувати,تعمیر کردن,يصلح,8,21,"Er gibt das Auto in die Werkstatt, um es reparieren zu lassen."
2916,B1,74,G,main,gesehen,,,Verb,,,,seen,görüldü,увиденный / видел,побачений,دیده شده,رأى,5,21,Ich habe den Film schon gesehen.
2917,B1,74,B,main,bringen,,,Verb,,,,to bring,getirmek,приносить,приносити,آوردن,يجلب,5,21,Er bringt seiner Frau Blumen mit.
2918,B1,74,E,main,erreicht,,,Other,,,,reached,ulaşıldı,достигнутый,досягнутий,رسیده,وصل,6,21,Er hat sein Ziel trotz aller Schwierigkeiten erreicht.
2919,B1,74,D,main,dir,,,Other,,,,you (dative),sana,тебе,тобі (дат.),به تو,لك,1,21,Er gibt dir das Buch zurück.
2920,B1,74,D,main,du,,,Other,,,,you,sen,ты,ти,تو,أنت,1,21,Du kannst mich jederzeit anrufen.
2921,B1,74,G,main,gesprochen,,,Verb,,,,spoken,konuştu,сказанный / spoken,сказаний,صحبت شده,تكلّم,8,21,Wir haben schon mit dem Kunden gesprochen.
2922,B1,74,R,main,riechen,,,Verb,,,,to smell,koklamak,пахнуть,нюхати / пахнути,بوییدن,يشمّ,5,5,Die frischen Blumen riechen wunderbar.
2923,B1,74,R,main,riesig,,,Other,,,,huge / enormous,devasa / çok büyük,огромный,величезний / колосальний,عظیم / بزرگ,ضخم,4,21,Das Konzert war riesig groß und hatte tausende Besucher.
2924,B1,74,W,main,wiedergefunden,,,Verb,,,,found again,yeniden bulundu,снова найденный,знайдений знову,دوباره پیدا شد,وجد مجدداً,10,21,Er hat seinen alten Freund nach Jahren wiedergefunden.
2925,B1,74,T,main,trinken,,,Verb,,,,to drink,içmek,пить,пити,نوشیدن,يشرب,5,5,Er trinkt jeden Abend ein Glas Wasser vor dem Schlafen.
2926,B1,74,L,main,lassen,,,Verb,,,,to let / to leave,bırakmak,позволять / оставлять,дозволяти / залишати,اجازه دادن / رها کردن,يترك,3,21,Er lässt die Kinder draußen spielen.
2927,B1,74,T,main,teuer,,,Other,,,,expensive,pahalı,дорогой,дорогий,گران,غالي,3,12,"Das Hotel war sehr teuer, aber sehr komfortabel."
2928,B1,74,G,main,gebucht,,,Other,,,,booked,rezervasyon yapıldı,забронированный,заброньований,رزرو شده,محجوز,5,21,Er hat das Hotelzimmer gebucht.
2929,B1,74,K,main,kennengelernt,,,Other,,,,met / got to know,tanıştık,познакомился / познакомились,познайомився / познайомилася,آشنا شدیم,تعرّف,10,21,Er hat seinen neuen Chef beim Meeting kennengelernt.
2930,B1,74,G,main,gebucht,,,Other,,,,booked,rezervasyon yapıldı,забронированный,заброньований,رزرو شده,محجوز,5,21,Er hat das Ticket bereits gebucht.
2931,B1,74,S,main,sehr,,,Other,,,,very,çok,очень,дуже,خیلی,جداً,2,21,Der Vortrag war sehr informativ.
2932,B1,74,W,main,wichtig,,,Other,,,,important,önemli,важный,важливий,مهم,مهم,5,21,"Es ist wichtig, täglich Deutsch zu üben."
2933,B1,74,M,main,mehr,,,Other,,,,more,daha fazla,больше,більше,بیشتر,أكثر,2,21,Er möchte mehr über das Thema erfahren.
2934,B1,75,R,main,Rundfahrt,die,-en,Noun,,,,round trip / tour,gezi turu / tur,обзорная поездка / тур,кругова поїздка / тур,تور گشتی,جولة,8,10,Die Rundfahrt durch die Altstadt dauerte zwei Stunden.
2935,B1,75,S,main,Saal,der,,Noun,,,,hall / room / ballroom,salon / balo salonu,зал / аудитория / бальный зал,зал / великий зал,سالن / تالار,قاعة,2,21,Der Saal war für die Feier festlich dekoriert.
2936,B1,75,S,main,Sache,die,-n,Noun,,,,thing / matter,şey / konu / mesele,вещь / дело,річ / справа,چیز / موضوع,شيء / موضوع,3,21,"Das ist keine Kleinigkeit, das ist eine ernste Sache."
2937,B1,75,S,main,Sack,der,¨-e,Noun,,,,bag / sack,çuval / torba,мешок / пакет,сумка / мішок,کیسه / گونی,كيس,2,6,Er trägt die Einkäufe in einem großen Sack nach Hause.
2938,B1,75,S,main,Saft,der,¨-e,Noun,,,,juice,meyve suyu,сок,сік,آبمیوه,عصير,2,5,Er trinkt mittags immer einen frischen Orangensaft.
2939,B1,75,S,main,sagen,,,Verb,sagt,sagte,hat gesagt,to say,söylemek / demek,говорить / сказать,говорити / казати,گفتن,يقول,1,13,Was hast du gesagt? Ich habe dich nicht gehört.
2940,B1,75,D,main,die,,,Other,,,,the,,определённый артикль,та / той (артикль),آن,الـ,1,21,Er hat die Bücher auf den Tisch gelegt.
2941,B1,75,S,main,Saison,die,-s,Noun,,,,season,sezon / mevsim,время года,сезон,فصل,موسم,7,2,Die Saison für Erdbeeren beginnt im Mai.
2942,B1,75,S,main,Salat,der,-e,Noun,,,,salad,salata,салат,салат,سالاد,سلطة,3,5,Er bestellt einen gemischten Salat als Vorspeise.
2943,B1,75,S,main,Salbe,die,-nder,Noun,,,,ointment / cream,merhem / krem,мазь / крем,мазь / крем,پماد,مرهم,3,4,Der Arzt empfahl eine Salbe gegen das Ekzem.
2944,B1,75,S,main,Salz,das,-e,Noun,,,,salt,tuz,соль,сіль,نمک,ملح,2,5,Das Essen braucht noch etwas Salz.
2945,B1,75,S,main,salzig,,,Other,,,,salty,tuzlu,солёный,солоний,شور,مالح,4,5,Die Suppe ist sehr salzig.
2946,B1,75,S,main,sammeln,,,Verb,sammelt,sammelte,hat gesammelt,to collect / to gather,toplamak / biriktirmek,собирать,збирати / колекціонувати,جمع کردن,يجمع,5,21,Er sammelt alte Briefmarken als Hobby.
2947,B1,75,S,main,sämtliche,,,Other,,,,all / every (formal),tüm / hepsi (resmi),все / каждый (форм.),всі / кожен (офіц.),همه / تمام (رسمی),جميع,8,21,Sämtliche Dokumente müssen bis Freitag eingereicht werden.
2948,B1,75,S,main,Sand,der,,Noun,,,,sand,kum,песок,пісок,شن,رمل,2,14,Die Kinder bauten eine große Sandburg am Strand.
2949,B1,75,R,main,Rolle,die,-n,Noun,,,,role / part,rol,роль,роль,نقش,دور,3,16,Sie hat eine zentrale Rolle in dem Theaterstück.
2950,B1,75,R,main,Roman,der,-e,Noun,,,,novel,roman,роман,роман,رمان,رواية,3,16,Er liest gerade einen spannenden Roman.
2951,B1,75,R,main,Rose,die,-nder,Noun,,,,rose,gül,роза,троянда,گل رز,وردة,2,14,Sie kaufte eine rote Rose für ihre Mutter.
2952,B1,75,R,main,Rückfahrt,die,-en,Noun,,,,return trip / trip back,dönüş yolculuğu,обратная поездка,зворотна поїздка,سفر برگشت,رحلة العودة,8,11,Die Rückfahrt war angenehmer als die Hinfahrt.
2953,B1,75,R,main,Rückkehr,die,,Noun,,,,return / comeback,geri dönüş,возвращение,повернення,بازگشت,عودة,6,21,Nach seiner Rückkehr aus dem Urlaub hat er viel aufzuholen.
2954,B1,75,R,main,rückwärts,,,Other,,,,backwards / in reverse,geriye / tersine,назад / задним ходом,назад / задом,عقب‌گرد / عقب,للخلف,8,21,Er fährt rückwärts in die Parklücke.
2955,B1,75,R,main,Rücken,der,-die,Noun,,,,back,sırt,спина,спина,پشت,ظهر,4,4,Sein Rücken schmerzt nach dem langen Arbeitstag.
2956,B1,75,R,main,rufen,,,Verb,ruft,rief,hat gerufen,to call / to shout,aramak / seslenmek,звать / кричать,кликати / гукати,صدا زدن / فریاد زدن,يصرخ / ينادي,3,21,"Sie ruft ihren Namen laut, damit er sie hört."
2957,B1,75,R,main,Rufnummer,die,-n,Noun,,,,phone number,telefon numarası,номер телефона,номер телефону,شماره تلفن,رقم هاتف,8,13,Kannst du mir deine Rufnummer geben?
2958,B1,75,R,main,Ruhe,die,,Noun,,,,peace / quiet,huzur / sessizlik,покой / тишина / отдых,спокій / тиша,آرامش / سکوت,هدوء,2,21,Er braucht nach der Arbeit Ruhe.
2959,B1,75,R,main,ruhig,,,Other,,,,quiet / calm,sakin / sessiz,тихий / спокойный,спокійний / тихий,آرام / ساکت,هادئ,3,19,Die Kinder spielen ruhig in ihrem Zimmer.
2960,B1,75,R,main,rund,,,Other,,,,round,yuvarlak,круглый,круглий,گرد,مستدير,2,21,Der Tisch hat eine runde Form.
2961,B1,75,S,main,sprechen,,,Verb,,,,to speak,konuşmak,говорить / разговаривать,говорити,صحبت کردن,يتكلم,6,13,Er spricht fließend Englisch und Spanisch.
2962,B1,75,E,main,einen,,,Verb,,,,a / one,bir,один / какой-то,один (знах.),یک,واحد,1,21,Er kaufte einen neuen Rucksack.
2963,B1,75,G,main,gelassen,,,Verb,,,,left / calm,bırakmış / sakin,оставленный / спокойный,залишений / спокійний,رها کرد / آرام,ترك / هادئ,6,21,Er hat alles ruhig und gelassen aufgenommen.
2964,B1,75,B,main,bekommen,,,Verb,,,,to get / to receive,almak,получать,отримати,دریافت کردن,يحصل على,6,21,Er hat ein Paket von seiner Schwester bekommen.
2965,B1,75,H,main,hinstellen,,,Verb,,,,to put / to place,koymak / yerleştirmek,ставить / размещать,ставити / класти,گذاشتن / قرار دادن,يضع,8,21,Er stellt die Vase auf das Fensterbrett hin.
2966,B1,75,E,main,ein,,,Other,,,,a / one,bir,один / какой-то,(артикль),یک,واحد,1,21,Er hat ein gutes Buch gelesen.
2967,B1,75,T,main,teurer,,,Other,,,,more expensive,daha pahalı,дороже,дорожчий,گران‌تر,أغلى,4,21,Das Ticket ist teurer als letztes Jahr.
2968,B1,75,G,main,gut,,,Other,,,,good,iyi,хороший,добре,خوب,جيد,1,21,Das Essen war gut und reichhaltig.
2969,B1,75,M,main,meinen,,,Verb,,,,to mean / to think,demek istemek,считать / иметь в виду / полагать,мати на увазі / думати,منظور داشتن / فکر کردن,يعني / يظن,4,21,"Er meint, das sei die beste Lösung."
2970,B1,75,G,main,großes,,,Other,,,,big,büyük,большой,велике (знах.),بزرگ,كبير,4,21,Er hat ein großes Haus am Stadtrand.
2971,B1,75,G,main,gefahren,,,Verb,,,,driven,gitti / sürdü,ехавший / проехал,їхав / їхала,رانندگی کرد,قاد,6,21,Er ist mit dem Auto zur Arbeit gefahren.
2972,B1,75,A,main,anderen,,,Verb,,,,others,diğerleri,другие,інші (знах.),دیگران,آخرون,5,21,"Er hilft anderen, ohne etwas dafür zu erwarten."
2973,B1,75,H,main,haben,,,Verb,,,,to have,sahip olmak,иметь,мати,داشتن,يملك,1,21,Wir haben viel Zeit miteinander verbracht.
2974,B1,75,A,main,auch,,,Other,,,,also,de / da,тоже,також,هم,أيضاً,2,21,Er kann auch Französisch sprechen.
2975,B1,75,R,main,ruhig,,,Other,,,,quiet / calm,sakin,тихий / спокойный,спокійний / тихий,آرام / ساکت,هادئ,3,19,"Bleib ruhig, es wird alles gut."
2976,B1,75,E,main,einen,,,Verb,,,,a / one,bir,один / какой-то,один (знах.),یک,واحد,1,21,Sie kaufte einen neuen Pullover.
2977,B1,76,Z,main,zuschauen,,,Verb,,,,to watch / to observe,seyretmek / izlemek,наблюдать / смотреть,дивитися / спостерігати,تماشا کردن,يشاهد,8,21,Die Kinder schauen dem Straßenmusiker zu.
2978,B1,76,S,main,Schaufenster,das,-,Noun,,,,shop window / display window,vitrin / dükkân vitrini,витрина магазина,вітрина магазину,ویترین,واجهة المحل,10,12,Er schaut sich die Schuhe im Schaufenster an.
2979,B1,76,S,main,Schauspieler,der,- die,Noun,,,,actor,oyuncu / aktör,актёр,актор,بازیگر,ممثل,10,8,Der Schauspieler spielt die Hauptrolle in dem Film.
2980,B1,76,S,main,Scheibe,die,-n,Noun,,,,slice / pane / disk,dilim / cam / disk,ломтик / стекло / диск,скибка / шибка / диск,برش / شیشه / دیسک,شريحة / زجاج,5,21,Er schneidet eine Scheibe Brot für das Frühstück ab.
2981,B1,76,G,main,geschieden,,,Verb,,,,divorced,boşanmış,разведённый,розлучений / розлучена,مطلقه,مطلّق,8,3,Er ist geschieden und lebt alleine.
2982,B1,76,S,main,Scheidung,die,-en,Noun,,,,divorce,boşanma,развод,розлучення,طلاق,طلاق,8,3,Nach der Scheidung zog sie in eine neue Stadt.
2983,B1,76,S,main,Schein,der,-e,Noun,,,,certificate / banknote,sertifika / banknot,справка / банкнота,сертифікат / банкнота,گواهینامه / اسکناس,شهادة / ورقة نقدية,4,21,Er bezahlt mit einem Fünfzig-Euro-Schein.
2984,B1,76,S,main,scheinen,,,Verb,scheint,,hat geschienen,to seem / to shine,görünmek / parlamak,светить / казаться,здаватися / світити,به نظر رسیدن / درخشیدن,يبدو / يسطع,6,21,Er scheint erschöpft zu sein.
2985,B1,76,S,main,schenken,,,Verb,schenkt,schenkte,hat geschenkt,to give (as a gift),hediye etmek / vermek,дарить,дарувати,هدیه دادن,يُهدي,6,21,Zum Geburtstag schenkt er ihr Blumen.
2986,B1,76,S,main,Schere,die,-n,Noun,,,,scissors,makas,ножницы,ножиці,قیچی,مقص,4,21,"Er braucht eine Schere, um das Papier zu schneiden."
2987,B1,76,S,main,schicken,,,Verb,schickt,schickte,hat geschickt,to send,göndermek,посылать,надсилати,فرستادن,يُرسل,6,21,Kannst du mir bitte das Paket schicken?
2988,B1,76,S,main,schieben,,,Verb,schiebt,schob,hat geschoben,to push / to slide,itmek / kaydırmak,толкать / сдвигать,штовхати / пересувати,هل دادن / کشیدن,يدفع / يزحزح,6,21,Er schiebt den Einkaufswagen durch den Supermarkt.
2989,B1,76,S,main,schief,,,Other,,,,crooked / slanted / wrong,eğri / çarpık / yanlış,кривой / косой / неверный,кривий / нахилений / неправильний,کج / مایل / غلط,معوج / خطأ,4,21,Das Bild hängt schief an der Wand.
2990,B1,76,S,main,schießen,,,Verb,schießt,schoss,hat geschossen,to shoot,ateş etmek / vurmak,стрелять,стріляти,شلیک کردن,يطلق النار,6,21,Er schießt den Ball ins Tor.
2991,B1,76,S,main,Schiff,das,-eder,Noun,,,,ship,gemi,корабль,корабель,کشتی,سفينة,4,11,Das Schiff fährt morgen früh aus dem Hafen.
2992,B1,76,S,main,Sängerin,die,-nen,Noun,,,,singer (female),kadın şarkıcı,певица (жен.),співачка,خواننده (زن),مغنية,6,8,Die Sängerin hat eine wunderschöne Stimme.
2993,B1,76,S,main,satt,,,Other,,,,full / satisfied,tok / doymuş,сытый / довольный,ситий / задоволений,سیر,شبعان,2,21,Nach dem Essen war er satt und zufrieden.
2994,B1,76,S,main,Satz,der,¨-e,Noun,,,,sentence / set / jump,cümle / set / sıçrama,предложение / набор,речення / сет / стрибок,جمله / مجموعه / پرش,جملة / مجموعة,2,13,Der Lehrer erklärt den Satz an der Tafel.
2995,B1,76,S,main,sauber,,,Other,,,,clean / tidy,temiz / düzenli,чистый / аккуратный,чистий / охайний,تمیز,نظيف,4,6,Das Geschirr ist sauber und bereit für den Tisch.
2996,B1,76,S,main,sauer,,,Other,,,,sour / angry,ekşi / kızgın,кислый / сердитый,кислий / сердитий,ترش / عصبانی,حامض / غاضب,3,5,Der Orangensaft ist zu sauer für ihn.
2997,B1,76,S,main,Schachtel,die,-n,Noun,,,,box / carton,kutu / karton kutu,коробка / картонка,коробка / картонна скринька,جعبه / کارتن,صندوق,8,21,Er kauft eine Schachtel Pralinen für seine Freundin.
2998,B1,76,S,main,schade,,,Other,,,,what a pity / too bad,yazık / ne yazık ki,как жаль / жалко,шкода / прикро,چه حیف / متأسفانه,يا للأسف,4,21,"Schade, dass du nicht mitkommen kannst!"
2999,B1,76,S,main,schaden,,,Verb,schadet,schadete,hat geschadet,to harm / to damage,zarar vermek,вредить / наносить ущерб,шкодити,آسیب رساندن,يضرّ,5,21,Zu viel Zucker kann der Gesundheit schaden.
3000,B1,76,S,main,Schaden,der,¨-,Noun,,,,damage / harm,zarar / hasar,ущерб / вред,шкода / збиток,آسیب / خسارت,ضرر,5,18,Der Unfall verursachte großen Schaden am Auto.
3001,B1,76,S,main,schädlich,,,Other,,,,harmful / damaging,zararlı,вредный,шкідливий,مضر,ضار,8,21,Zu viel Alkohol ist schädlich für die Leber.
3002,B1,76,S,main,schaffen,,,Verb,schafft,schaffte,hat geschafft,to manage / to accomplish,başarmak / halletmek,справляться / достигать,справлятися / досягати,موفق شدن / انجام دادن,أنجز,6,21,"Er schaffte es, das schwierige Projekt alleine zu beenden."
3003,B1,76,S,main,schalten,,,Verb,schaltet,schaltete,hat geschaltet,to switch / to change,değiştirmek / düğmeye basmak,переключать,перемикати / змінювати,تغییر دادن / کلید زدن,بدّل,6,21,"Er schaltet das Licht aus, bevor er schläft."
3004,B1,76,S,main,Schalter,der,-,Noun,,,,counter / switch,gişe / anahtar,стойка / выключатель / касса,стійка / вимикач,باجه / کلید,شباك,7,21,Am Schalter kann man Fahrkarten kaufen.
3005,B1,76,S,main,scharf,,,Other,,,,sharp / spicy,keskin / acılı,острый / острый на вкус,гострий / гострий (смак),تیز / تند,حاد,4,5,Das Curry ist sehr scharf.
3006,B1,76,S,main,Schatten,der,-,Noun,,,,shadow / shade,gölge,тень,тінь,سایه,ظل,6,21,Im Sommer sitzt er gerne im Schatten eines Baumes.
3007,B1,76,S,main,schätzen,,,Verb,schätzt,schätzte,hat geschätzt,to estimate / to appreciate,tahmin etmek / takdir etmek,оценивать / ценить,оцінювати / цінувати,تخمین زدن / قدردانی کردن,قدّر,6,21,Er schätzt die Kosten auf etwa fünfhundert Euro.
3008,B1,76,Z,main,zuschauen,,,Verb,,,,to watch / to observe,izlemek,наблюдать / смотреть,дивитися / спостерігати,تماشا کردن / نظاره کردن,شاهد,8,21,Er schaut dem Koch beim Kochen zu.
3009,B1,76,W,main,waren,,,Verb,,,,were,oradaydı,были,були,بودند,كانوا,3,21,Die Kinder waren gestern in der Schule.
3010,B1,76,M,main,muss,,,Other,,,,must,zorunda,должен,мушу,باید,يجب,2,21,Er muss jetzt sofort nach Hause.
3011,B1,76,L,main,lassen,,,Verb,,,,to let / to leave,bırakmak,позволять / оставлять,дозволяти / залишати,گذاشتن / رها کردن,ترك,3,21,Er lässt das Fenster offen.
3012,B1,76,W,main,wechseln,,,Verb,,,,to change / to switch,değiştirmek / geçiş yapmak,менять / переключать,змінювати,تغییر دادن,غيّر,6,12,Sie wechselt jeden Monat die Bettwäsche.
3013,B1,76,W,main,wieder,,,Other,,,,again,yeniden,снова,знову,دوباره,مجدداً,4,21,Er versucht es wieder und gibt nicht auf.
3014,B1,76,W,main,war,,,Other,,,,was,-dı/-di (geçmiş zaman),был,був / була,بود,كان,1,21,Das Konzert war sehr gut.
3015,B1,76,S,main,schenken,,,Verb,,,,to give as a gift,hediye etmek,дарить,дарувати,هدیه دادن,أهدى,6,21,Er schenkt ihr ein Buch zu Weihnachten.
3016,B1,76,L,main,Ladung,,,Other,,,,loading / charge,yükleme / şarj,заряд / груз / загрузка,вантаж / заряд,بار / شارژ,شحنة,7,21,Die Ladung des Lastwagens war sehr schwer.
3017,B1,76,G,main,geschickt,,,Other,,,,sent / clever,gönderilmiş / becerikli,отправленный / ловкий,надісланий / спритний,فرستاده شده / ماهر,ماهر,8,21,Er ist sehr geschickt mit den Händen.
3018,B1,76,G,main,gegangen,,,Verb,,,,gone,gitmiş,ушёл / пошёл / уехал,пішов / пішла,رفته,ذهب,6,21,Er ist schon nach Hause gegangen.
3019,B1,76,G,main,geschossen,,,Verb,,,,shot,ateş edilmiş,выстрелил / застреленный,застрілений,شلیک شده,أطلق,8,21,Der Torwart hat den Ball weit geschossen.
3020,B1,76,W,main,wirklich,,,Other,,,,really,gerçekten,действительно / правда,справді / дійсно,واقعاً,حقاً,3,21,Das ist wirklich beeindruckend.
3021,B1,76,K,main,kannst,,,Other,,,,can,yapabilirsin,можешь,можеш,می‌توانی,تستطيع,4,21,Du kannst das schaffen!
3022,B1,76,S,main,schaden,,,Verb,,,,to harm,zarar vermek,вредить / наносить ущерб,шкодити,آسیب رساندن,أضر,5,21,Rauchen kann der Gesundheit schaden.
3023,B1,76,T,main,zu,,,Other,,,,to / too,-e/-a,к / слишком,до / занадто,به / خیلی,إلى,1,21,Er muss zu viel arbeiten.
3024,B1,76,B,main,bereiten,,,Verb,,,,to prepare,hazırlamak,подготавливать,готувати,آماده کردن,أعدّ,6,21,Sie bereiten das Essen für die Gäste vor.
